event_id,customer_id,event_time,event_name,channel,device,session_id
E2604,C100180,2024-05-05 17:16:00,kyc_approved,paid,Android,SC100180-868
E894,C100064,2024-05-05 17:52:00,kyc_submit,paid,iOS,SC100064-298
E1810,C100123,2024-05-06 19:40:00,transfer,organic,iOS,SC100123-603
E2081,C100143,2024-05-07 01:46:00,bill_pay,organic,iOS,SC100143-693
E2058,C100141,2024-05-07 10:46:00,signup,organic,iOS,SC100141-686
E1958,C100133,2024-05-07 13:06:00,topup,referral,iOS,SC100133-652
E1081,C100075,2024-05-07 13:22:00,card_activate,organic,Android,SC100075-360
E2468,C100170,2024-05-07 17:16:00,signup,referral,iOS,SC100170-822
E2082,C100143,2024-05-07 23:21:00,bill_pay,organic,iOS,SC100143-694
E1965,C100134,2024-05-08 01:07:00,activate,organic,iOS,SC100134-655
E1845,C100125,2024-05-08 07:05:00,app_open,referral,Android,SC100125-615
E1794,C100121,2024-05-08 12:23:00,savings_deposit,organic,Android,SC100121-598
E1146,C100080,2024-05-08 12:25:00,app_open,referral,iOS,SC100080-382
E1203,C100083,2024-05-08 14:14:00,savings_deposit,paid,Android,SC100083-401
E2034,C100139,2024-05-08 17:12:00,signup,referral,Android,SC100139-678
E2768,C100192,2024-05-08 21:02:00,app_open,organic,Android,SC100192-922
E1895,C100129,2024-05-08 21:02:00,signup,organic,Android,SC100129-631
E2689,C100186,2024-05-08 21:53:00,signup,referral,iOS,SC100186-896
E1276,C100088,2024-05-09 06:47:00,topup,organic,iOS,SC100088-425
E234,C100017,2024-05-09 09:24:00,kyc_submit,organic,iOS,SC100017-78
E1219,C100084,2024-05-09 12:50:00,signup,organic,iOS,SC100084-406
E2570,C100177,2024-05-09 21:03:00,signup,organic,iOS,SC100177-856
E1880,C100128,2024-05-10 00:47:00,transfer,organic,Android,SC100128-626
E2395,C100166,2024-05-10 08:43:00,topup,referral,iOS,SC100166-798
E1082,C100075,2024-05-10 09:40:00,card_activate,organic,Android,SC100075-360
E2100,C100144,2024-05-10 12:34:00,kyc_approved,organic,iOS,SC100144-700
E1053,C100073,2024-05-10 14:37:00,signup,campaign,Web,SC100073-351
E2101,C100144,2024-05-10 15:09:00,app_open,organic,Android,SC100144-700
E1295,C100089,2024-05-10 17:30:00,signup,organic,Android,SC100089-431
E840,C100061,2024-05-10 20:11:00,signup,paid,iOS,SC100061-280
E1771,C100119,2024-05-10 20:34:00,bill_pay,organic,Android,SC100119-590
E114,C100008,2024-05-10 23:37:00,app_open,organic,Android,SC100008-38
E779,C100057,2024-05-11 01:29:00,app_open,referral,Android,SC100057-259
E2799,C100194,2024-05-11 06:27:00,app_open,referral,Android,SC100194-933
E821,C100060,2024-05-12 02:16:00,kyc_submit,referral,iOS,SC100060-273
E1959,C100133,2024-05-12 03:44:00,signup,referral,iOS,SC100133-653
E2174,C100149,2024-05-12 08:16:00,kyc_submit,organic,Android,SC100149-724
E1182,C100082,2024-05-12 23:18:00,signup,organic,iOS,SC100082-394
E3176,C100221,2024-05-13 06:21:00,app_open,referral,iOS,SC100221-1058
E1450,C100100,2024-05-13 09:10:00,app_open,paid,Android,SC100100-483
E2121,C100145,2024-05-13 09:28:00,signup,campaign,iOS,SC100145-707
E1256,C100087,2024-05-13 10:06:00,app_open,referral,iOS,SC100087-418
E1705,C100116,2024-05-13 12:10:00,app_open,paid,Android,SC100116-568
E462,C100032,2024-05-13 20:56:00,savings_deposit,paid,Android,SC100032-154
E2035,C100139,2024-05-13 21:21:00,kyc_submit,referral,Web,SC100139-678
E261,C100019,2024-05-14 03:49:00,app_open,organic,Android,SC100019-87
E1441,C100099,2024-05-14 08:28:00,savings_deposit,paid,Android,SC100099-480
E296,C100022,2024-05-14 13:19:00,activate,organic,Android,SC100022-98
E2224,C100152,2024-05-14 14:04:00,signup,paid,Android,SC100152-741
E2195,C100150,2024-05-14 20:50:00,signup,referral,iOS,SC100150-731
E1328,C100091,2024-05-14 23:01:00,card_activate,paid,iOS,SC100091-442
E2532,C100175,2024-05-15 01:18:00,transfer,campaign,Android,SC100175-844
E1933,C100131,2024-05-15 01:23:00,pay,paid,Android,SC100131-644
E2414,C100167,2024-05-15 04:32:00,bill_pay,paid,iOS,SC100167-804
E3092,C100215,2024-05-15 05:37:00,app_open,organic,Android,SC100215-1030
E2533,C100175,2024-05-15 14:07:00,app_open,campaign,iOS,SC100175-844
E339,C100024,2024-05-15 15:33:00,activate,organic,iOS,SC100024-113
E2447,C100169,2024-05-15 15:43:00,bill_pay,referral,iOS,SC100169-815
E135,C100009,2024-05-16 08:41:00,card_activate,organic,Android,SC100009-45
E155,C100011,2024-05-16 13:04:00,signup,paid,Web,SC100011-51
E3277,C100227,2024-05-16 13:28:00,signup,paid,Android,SC100227-1092
E471,C100034,2024-05-16 17:54:00,pay,referral,Android,SC100034-157
E2083,C100143,2024-05-16 22:52:00,bill_pay,organic,iOS,SC100143-694
E2175,C100149,2024-05-16 22:58:00,app_open,organic,iOS,SC100149-725
E711,C100052,2024-05-17 04:54:00,pay,organic,Android,SC100052-237
E1312,C100090,2024-05-17 05:48:00,signup,paid,iOS,SC100090-437
E1706,C100116,2024-05-17 06:44:00,app_open,paid,iOS,SC100116-568
E1869,C100127,2024-05-17 06:56:00,app_open,organic,iOS,SC100127-623
E3249,C100225,2024-05-17 09:55:00,signup,campaign,iOS,SC100225-1083
E2469,C100170,2024-05-17 14:04:00,signup,referral,Android,SC100170-823
E2571,C100177,2024-05-17 21:32:00,signup,organic,Android,SC100177-857
E666,C100049,2024-05-17 23:21:00,signup,referral,Android,SC100049-222
E2448,C100169,2024-05-18 04:15:00,kyc_approved,referral,Android,SC100169-816
E1726,C100117,2024-05-18 11:50:00,kyc_approved,organic,iOS,SC100117-575
E3278,C100227,2024-05-18 17:51:00,signup,paid,iOS,SC100227-1092
E1800,C100122,2024-05-18 18:20:00,signup,referral,iOS,SC100122-600
E3114,C100216,2024-05-19 00:35:00,savings_deposit,organic,iOS,SC100216-1038
E659,C100048,2024-05-19 01:41:00,pay,organic,Android,SC100048-219
E752,C100054,2024-05-19 15:36:00,pay,paid,Android,SC100054-250
E1429,C100098,2024-05-19 21:45:00,activate,organic,iOS,SC100098-476
E2970,C100206,2024-05-19 22:02:00,transfer,paid,iOS,SC100206-990
E235,C100017,2024-05-20 05:49:00,topup,organic,iOS,SC100017-78
E3087,C100214,2024-05-20 08:14:00,pay,organic,iOS,SC100214-1029
E2640,C100183,2024-05-20 13:41:00,app_open,campaign,iOS,SC100183-880
E3014,C100209,2024-05-20 17:07:00,card_activate,organic,iOS,SC100209-1004
E3394,C100236,2024-05-20 20:13:00,signup,organic,Android,SC100236-1131
E1831,C100124,2024-05-20 23:00:00,app_open,referral,iOS,SC100124-610
E712,C100052,2024-05-21 03:10:00,transfer,organic,iOS,SC100052-237
E1727,C100117,2024-05-21 03:13:00,topup,organic,iOS,SC100117-575
E1747,C100118,2024-05-21 08:05:00,kyc_submit,organic,iOS,SC100118-582
E1832,C100124,2024-05-21 15:28:00,signup,referral,Android,SC100124-610
E3025,C100210,2024-05-21 19:47:00,transfer,paid,Android,SC100210-1008
E3428,C100238,2024-05-22 00:01:00,kyc_submit,paid,iOS,SC100238-1142
E3148,C100218,2024-05-22 01:02:00,signup,referral,Android,SC100218-1049
E3093,C100215,2024-05-22 03:01:00,signup,organic,iOS,SC100215-1031
E1054,C100073,2024-05-22 06:25:00,app_open,campaign,iOS,SC100073-351
E53,C100003,2024-05-22 15:15:00,card_activate,organic,Android,SC100003-17
E69,C100004,2024-05-22 20:20:00,app_open,organic,iOS,SC100004-23
E3015,C100209,2024-05-22 23:03:00,card_activate,organic,iOS,SC100209-1005
E2675,C100185,2024-05-22 23:41:00,signup,organic,Android,SC100185-891
E3349,C100233,2024-05-23 03:26:00,app_open,organic,Android,SC100233-1116
E2833,C100196,2024-05-23 10:47:00,app_open,organic,iOS,SC100196-944
E1748,C100118,2024-05-23 13:03:00,transfer,organic,iOS,SC100118-582
E2069,C100142,2024-05-23 16:32:00,transfer,paid,Android,SC100142-689
E2572,C100177,2024-05-23 21:39:00,app_open,organic,Android,SC100177-857
E2781,C100193,2024-05-24 04:18:00,bill_pay,paid,Android,SC100193-927
E3416,C100237,2024-05-24 05:10:00,app_open,campaign,Android,SC100237-1138
E3054,C100212,2024-05-24 10:22:00,pay,organic,iOS,SC100212-1018
E236,C100017,2024-05-24 15:02:00,app_open,organic,Web,SC100017-78
E1277,C100088,2024-05-24 19:16:00,savings_deposit,organic,Android,SC100088-425
E1896,C100129,2024-05-24 23:45:00,signup,organic,Android,SC100129-632
E1517,C100104,2024-05-25 00:01:00,activate,organic,iOS,SC100104-505
E3055,C100212,2024-05-25 03:24:00,app_open,organic,iOS,SC100212-1018
E3026,C100210,2024-05-25 07:08:00,app_open,paid,iOS,SC100210-1008
E795,C100058,2024-05-25 11:47:00,kyc_submit,referral,Android,SC100058-265
E3250,C100225,2024-05-25 17:24:00,app_open,campaign,iOS,SC100225-1083
E2921,C100202,2024-05-26 00:23:00,activate,organic,Android,SC100202-973
E530,C100039,2024-05-26 00:54:00,app_open,referral,iOS,SC100039-176
E88,C100006,2024-05-26 01:16:00,kyc_approved,paid,iOS,SC100006-29
E895,C100064,2024-05-26 05:07:00,kyc_submit,paid,Android,SC100064-298
E1126,C100079,2024-05-26 07:34:00,signup,paid,Android,SC100079-375
E807,C100059,2024-05-26 11:02:00,card_activate,organic,Android,SC100059-269
E2748,C100191,2024-05-26 15:41:00,signup,organic,Android,SC100191-916
E1296,C100089,2024-05-26 17:49:00,signup,organic,Android,SC100089-432
E3056,C100212,2024-05-26 18:21:00,bill_pay,organic,iOS,SC100212-1018
E1381,C100094,2024-05-26 18:25:00,pay,paid,iOS,SC100094-460
E3227,C100224,2024-05-26 20:01:00,app_open,organic,Android,SC100224-1075
E3320,C100231,2024-05-26 21:21:00,kyc_approved,paid,Android,SC100231-1106
E163,C100012,2024-05-27 00:53:00,kyc_submit,organic,Android,SC100012-54
E1167,C100081,2024-05-27 01:19:00,kyc_approved,organic,Android,SC100081-389
E1606,C100111,2024-05-27 04:51:00,kyc_submit,organic,iOS,SC100111-535
E237,C100017,2024-05-27 06:02:00,bill_pay,organic,Android,SC100017-79
E2782,C100193,2024-05-27 07:28:00,kyc_approved,paid,Android,SC100193-927
E2971,C100206,2024-05-27 07:50:00,pay,paid,Android,SC100206-990
E3203,C100223,2024-05-27 08:13:00,bill_pay,referral,iOS,SC100223-1067
E2281,C100156,2024-05-27 11:13:00,card_activate,organic,Android,SC100156-760
E2396,C100166,2024-05-27 13:50:00,signup,referral,Android,SC100166-798
E441,C100031,2024-05-27 14:13:00,topup,referral,iOS,SC100031-147
E2196,C100150,2024-05-27 21:24:00,app_open,referral,iOS,SC100150-732
E948,C100067,2024-05-28 04:06:00,app_open,paid,iOS,SC100067-316
E3094,C100215,2024-05-28 04:39:00,app_open,organic,Android,SC100215-1031
E1000,C100070,2024-05-28 04:52:00,app_open,referral,iOS,SC100070-333
E2059,C100141,2024-05-28 05:50:00,app_open,organic,iOS,SC100141-686
E2749,C100191,2024-05-28 07:52:00,signup,organic,iOS,SC100191-916
E1329,C100091,2024-05-28 11:47:00,savings_deposit,paid,iOS,SC100091-443
E1147,C100080,2024-05-28 19:40:00,kyc_approved,referral,iOS,SC100080-382
E2509,C100174,2024-05-28 19:56:00,app_open,paid,iOS,SC100174-836
E780,C100057,2024-05-28 23:00:00,app_open,referral,iOS,SC100057-260
E2320,C100159,2024-05-29 01:24:00,app_open,organic,iOS,SC100159-773
E1025,C100071,2024-05-29 05:11:00,signup,paid,Android,SC100071-341
E592,C100043,2024-05-29 08:31:00,pay,paid,iOS,SC100043-197
E2972,C100206,2024-05-29 10:04:00,kyc_submit,paid,Android,SC100206-990
E340,C100024,2024-05-29 12:22:00,bill_pay,organic,Android,SC100024-113
E3367,C100234,2024-05-29 20:46:00,kyc_approved,organic,Android,SC100234-1122
E3115,C100216,2024-05-29 22:36:00,savings_deposit,organic,iOS,SC100216-1038
E2133,C100146,2024-05-30 06:09:00,app_open,paid,Android,SC100146-711
E1418,C100097,2024-05-30 13:39:00,topup,paid,iOS,SC100097-472
E2534,C100175,2024-05-30 14:27:00,pay,campaign,Android,SC100175-844
E3057,C100212,2024-05-30 14:54:00,kyc_approved,organic,iOS,SC100212-1019
E2238,C100153,2024-05-30 18:58:00,app_open,organic,iOS,SC100153-746
E2070,C100142,2024-05-30 19:22:00,pay,paid,Android,SC100142-690
E39,C100002,2024-05-30 21:15:00,app_open,organic,Android,SC100002-13
E695,C100051,2024-05-31 01:33:00,signup,organic,iOS,SC100051-231
E2710,C100188,2024-05-31 04:16:00,signup,organic,iOS,SC100188-903
E883,C100063,2024-05-31 09:31:00,bill_pay,organic,Android,SC100063-294
E573,C100042,2024-05-31 13:35:00,activate,organic,Android,SC100042-191
E1026,C100071,2024-05-31 17:40:00,signup,paid,Android,SC100071-342
E3177,C100221,2024-05-31 18:13:00,signup,referral,iOS,SC100221-1059
E479,C100035,2024-06-01 02:58:00,card_activate,organic,iOS,SC100035-159
E24,C100001,2024-06-01 03:20:00,kyc_submit,organic,iOS,SC100001-8
E2449,C100169,2024-06-01 06:41:00,bill_pay,referral,Android,SC100169-816
E2239,C100153,2024-06-01 07:14:00,kyc_submit,organic,Android,SC100153-746
E472,C100034,2024-06-01 07:18:00,topup,referral,iOS,SC100034-157
E2732,C100190,2024-06-01 12:11:00,app_open,referral,Android,SC100190-910
E2470,C100170,2024-06-01 15:11:00,kyc_approved,referral,Android,SC100170-823
E574,C100042,2024-06-01 17:46:00,card_activate,organic,iOS,SC100042-191
E3561,C100246,2024-06-01 22:11:00,kyc_submit,referral,Android,SC100246-1187
E1795,C100121,2024-06-01 23:46:00,kyc_submit,organic,Android,SC100121-598
E2610,C100181,2024-06-01 23:52:00,transfer,organic,Android,SC100181-870
E262,C100019,2024-06-02 00:39:00,signup,organic,Android,SC100019-87
E2338,C100161,2024-06-02 03:09:00,savings_deposit,paid,iOS,SC100161-779
E2397,C100166,2024-06-02 03:20:00,savings_deposit,referral,Android,SC100166-799
E1683,C100115,2024-06-02 08:43:00,kyc_approved,referral,Android,SC100115-561
E1749,C100118,2024-06-02 10:50:00,kyc_submit,organic,Android,SC100118-583
E1072,C100074,2024-06-02 14:32:00,activate,organic,iOS,SC100074-357
E2176,C100149,2024-06-02 20:21:00,app_open,organic,Android,SC100149-725
E1088,C100076,2024-06-02 21:23:00,bill_pay,paid,Web,SC100076-362
E2939,C100203,2024-06-02 23:21:00,bill_pay,organic,iOS,SC100203-979
E1313,C100090,2024-06-03 06:11:00,app_open,paid,Android,SC100090-437
E1518,C100104,2024-06-03 09:21:00,signup,organic,iOS,SC100104-506
E2496,C100172,2024-06-03 12:07:00,kyc_submit,organic,Android,SC100172-832
E3116,C100216,2024-06-03 14:50:00,pay,organic,Android,SC100216-1038
E2225,C100152,2024-06-03 15:03:00,signup,paid,Android,SC100152-741
E2282,C100156,2024-06-03 15:32:00,app_open,organic,Android,SC100156-760
E972,C100068,2024-06-04 02:01:00,bill_pay,organic,Android,SC100068-324
E2510,C100174,2024-06-04 02:31:00,kyc_approved,paid,Android,SC100174-836
E3368,C100234,2024-06-04 06:46:00,kyc_approved,organic,Android,SC100234-1122
E1772,C100119,2024-06-04 09:10:00,kyc_submit,organic,Android,SC100119-590
E2398,C100166,2024-06-04 10:41:00,pay,referral,iOS,SC100166-799
E2197,C100150,2024-06-04 11:29:00,app_open,referral,Android,SC100150-732
E3417,C100237,2024-06-04 15:11:00,app_open,campaign,Android,SC100237-1139
E531,C100039,2024-06-04 16:23:00,kyc_submit,referral,iOS,SC100039-177
E3095,C100215,2024-06-04 18:37:00,app_open,organic,Android,SC100215-1031
E3178,C100221,2024-06-04 19:08:00,app_open,referral,Android,SC100221-1059
E713,C100052,2024-06-05 00:01:00,bill_pay,organic,iOS,SC100052-237
E3279,C100227,2024-06-05 04:41:00,signup,paid,Android,SC100227-1093
E3204,C100223,2024-06-05 06:19:00,savings_deposit,referral,iOS,SC100223-1068
E1919,C100130,2024-06-05 11:57:00,app_open,organic,iOS,SC100130-639
E575,C100042,2024-06-05 14:21:00,activate,organic,Web,SC100042-191
E2940,C100203,2024-06-05 16:56:00,kyc_submit,organic,Android,SC100203-980
E3727,C100256,2024-06-05 19:34:00,signup,organic,iOS,SC100256-1242
E896,C100064,2024-06-06 12:57:00,signup,paid,iOS,SC100064-298
E473,C100034,2024-06-06 17:52:00,kyc_approved,referral,iOS,SC100034-157
E576,C100042,2024-06-06 18:23:00,savings_deposit,organic,Android,SC100042-192
E3350,C100233,2024-06-06 18:33:00,kyc_submit,organic,Android,SC100233-1116
E2963,C100205,2024-06-06 21:12:00,topup,organic,Android,SC100205-987
E1204,C100083,2024-06-07 00:42:00,activate,paid,iOS,SC100083-401
E3205,C100223,2024-06-07 02:56:00,topup,referral,iOS,SC100223-1068
E3228,C100224,2024-06-07 08:17:00,signup,organic,Android,SC100224-1076
E2226,C100152,2024-06-07 12:47:00,app_open,paid,Android,SC100152-742
E442,C100031,2024-06-07 15:04:00,app_open,referral,iOS,SC100031-147
E3796,C100261,2024-06-07 21:57:00,kyc_submit,organic,Android,SC100261-1265
E54,C100003,2024-06-07 23:19:00,bill_pay,organic,Android,SC100003-18
E1314,C100090,2024-06-08 13:21:00,app_open,paid,Web,SC100090-438
E3290,C100228,2024-06-08 15:19:00,signup,organic,iOS,SC100228-1096
E1897,C100129,2024-06-08 16:22:00,pay,organic,Android,SC100129-632
E3351,C100233,2024-06-08 19:04:00,kyc_approved,organic,Android,SC100233-1117
E197,C100015,2024-06-08 19:09:00,kyc_approved,campaign,iOS,SC100015-65
E2535,C100175,2024-06-08 19:59:00,transfer,campaign,Web,SC100175-845
E686,C100050,2024-06-08 20:53:00,app_open,campaign,Android,SC100050-228
E3133,C100217,2024-06-08 21:57:00,savings_deposit,paid,Android,SC100217-1044
E2155,C100148,2024-06-08 22:50:00,app_open,paid,Android,SC100148-718
E1241,C100086,2024-06-09 04:10:00,app_open,organic,Android,SC100086-413
E1728,C100117,2024-06-09 04:41:00,transfer,organic,Android,SC100117-576
E3429,C100238,2024-06-09 06:06:00,bill_pay,paid,iOS,SC100238-1143
E2471,C100170,2024-06-09 10:31:00,kyc_approved,referral,iOS,SC100170-823
E281,C100021,2024-06-09 12:53:00,app_open,campaign,Android,SC100021-93
E3576,C100247,2024-06-09 13:32:00,kyc_approved,paid,iOS,SC100247-1192
E2941,C100203,2024-06-10 01:23:00,kyc_approved,organic,iOS,SC100203-980
E3504,C100242,2024-06-10 07:58:00,signup,paid,iOS,SC100242-1168
E915,C100065,2024-06-10 12:02:00,app_open,paid,iOS,SC100065-305
E1220,C100084,2024-06-10 20:22:00,app_open,organic,iOS,SC100084-406
E884,C100063,2024-06-11 00:45:00,kyc_submit,organic,Android,SC100063-294
E1568,C100108,2024-06-11 09:16:00,kyc_submit,paid,iOS,SC100108-522
E2904,C100201,2024-06-11 23:01:00,kyc_submit,paid,Android,SC100201-968
E714,C100052,2024-06-12 06:47:00,kyc_approved,organic,iOS,SC100052-238
E3352,C100233,2024-06-12 12:24:00,app_open,organic,iOS,SC100233-1117
E474,C100034,2024-06-12 14:40:00,pay,referral,Android,SC100034-158
E1221,C100084,2024-06-12 21:39:00,signup,organic,Android,SC100084-407
E3562,C100246,2024-06-13 00:15:00,bill_pay,referral,Android,SC100246-1187
E2816,C100195,2024-06-13 00:19:00,kyc_approved,referral,iOS,SC100195-938
E860,C100062,2024-06-13 00:31:00,app_open,organic,Android,SC100062-286
E2676,C100185,2024-06-13 01:35:00,app_open,organic,Android,SC100185-892
E3395,C100236,2024-06-13 03:41:00,kyc_submit,organic,Android,SC100236-1131
E297,C100022,2024-06-13 13:18:00,savings_deposit,organic,Android,SC100022-99
E1097,C100077,2024-06-13 13:44:00,topup,organic,Android,SC100077-365
E1451,C100100,2024-06-13 15:37:00,signup,paid,Web,SC100100-483
E2365,C100163,2024-06-13 16:09:00,app_open,organic,iOS,SC100163-788
E263,C100019,2024-06-13 20:19:00,signup,organic,iOS,SC100019-87
E2156,C100148,2024-06-13 22:05:00,app_open,paid,iOS,SC100148-718
E1519,C100104,2024-06-13 23:46:00,signup,organic,Web,SC100104-506
E1055,C100073,2024-06-14 10:47:00,app_open,campaign,Android,SC100073-351
E757,C100055,2024-06-14 15:51:00,app_open,organic,iOS,SC100055-252
E2370,C100164,2024-06-14 17:02:00,transfer,referral,iOS,SC100164-790
E1278,C100088,2024-06-14 19:50:00,savings_deposit,organic,Android,SC100088-426
E136,C100009,2024-06-15 07:46:00,transfer,organic,iOS,SC100009-45
E2867,C100198,2024-06-15 08:02:00,topup,organic,Android,SC100198-955
E2321,C100159,2024-06-15 10:06:00,signup,organic,Android,SC100159-773
E1960,C100133,2024-06-15 11:20:00,signup,referral,iOS,SC100133-653
E89,C100006,2024-06-15 11:45:00,app_open,paid,Android,SC100006-29
E2472,C100170,2024-06-15 13:34:00,app_open,referral,iOS,SC100170-824
E1027,C100071,2024-06-15 13:43:00,signup,paid,iOS,SC100071-342
E3027,C100210,2024-06-15 23:40:00,activate,paid,iOS,SC100210-1009
E2146,C100147,2024-06-16 02:10:00,app_open,organic,Android,SC100147-715
E2834,C100196,2024-06-16 02:34:00,transfer,organic,iOS,SC100196-944
E1986,C100136,2024-06-16 02:48:00,app_open,referral,iOS,SC100136-662
E3632,C100250,2024-06-16 05:54:00,signup,campaign,Android,SC100250-1210
E3321,C100231,2024-06-16 06:14:00,topup,paid,iOS,SC100231-1107
E2450,C100169,2024-06-16 07:49:00,bill_pay,referral,iOS,SC100169-816
E796,C100058,2024-06-16 10:33:00,topup,referral,iOS,SC100058-265
E1942,C100132,2024-06-16 20:16:00,activate,paid,iOS,SC100132-647
E1581,C100109,2024-06-17 03:33:00,app_open,paid,Android,SC100109-527
E2283,C100156,2024-06-17 06:04:00,activate,organic,Android,SC100156-761
E1395,C100095,2024-06-17 09:01:00,bill_pay,campaign,Android,SC100095-465
E3734,C100257,2024-06-17 11:38:00,bill_pay,paid,Android,SC100257-1244
E1943,C100132,2024-06-17 13:51:00,kyc_approved,paid,iOS,SC100132-647
E2536,C100175,2024-06-17 13:54:00,bill_pay,campaign,Android,SC100175-845
E4053,C100280,2024-06-17 16:29:00,app_open,organic,iOS,SC100280-1351
