txn_id,customer_id,txn_time,product,amount,fee,merchant_category,card_present,status,region,channel
T1515,C100171,2024-05-26 12:20:00,pay,18.96,0.09,groceries,True,COMPLETED,HCMC,organic
T549,C100053,2024-05-26 14:33:00,transfer,49.63,0.1,entertainment,True,COMPLETED,Hanoi,paid
T1829,C100205,2024-05-27 13:45:00,pay,27.66,0.14,health,False,COMPLETED,HCMC,organic
T790,C100085,2024-05-27 17:42:00,transfer,21.63,0.04,fashion,False,COMPLETED,HCMC,organic
T864,C100093,2024-05-27 18:56:00,pay,19.39,0.1,education,False,COMPLETED,Hanoi,organic
T1376,C100157,2024-05-27 19:07:00,savings,24.93,0.0,electronics,True,COMPLETED,Hanoi,referral
T1628,C100184,2024-05-27 20:44:00,pay,44.92,0.22,education,True,COMPLETED,HaiPhong,organic
T2111,C100238,2024-05-28 09:47:00,transfer,31.15,0.06,food_delivery,True,COMPLETED,HCMC,paid
T1756,C100201,2024-05-28 11:48:00,pay,44.24,0.22,groceries,False,COMPLETED,Hanoi,paid
T628,C100059,2024-05-28 13:59:00,pay,19.53,0.1,utilities,False,COMPLETED,Hanoi,organic
T1050,C100119,2024-05-28 15:08:00,topup,51.74,0.05,fashion,False,COMPLETED,CanTho,organic
T451,C100044,2024-05-28 15:47:00,invest,30.63,0.02,health,False,COMPLETED,Hanoi,organic
T69,C100012,2024-05-28 16:57:00,pay,73.54,0.37,health,False,COMPLETED,HCMC,organic
T462,C100045,2024-05-28 20:41:00,transfer,6.04,0.01,electronics,True,COMPLETED,CanTho,paid
T1400,C100161,2024-05-29 09:38:00,transfer,17.86,0.04,other,False,COMPLETED,HCMC,paid
T396,C100042,2024-05-29 10:52:00,transfer,2.65,0.01,education,False,COMPLETED,HCMC,organic
T1176,C100131,2024-05-29 18:47:00,transfer,13.71,0.03,electronics,True,COMPLETED,HCMC,paid
T633,C100064,2024-05-29 20:50:00,savings,139.12,0.0,entertainment,False,COMPLETED,HCMC,paid
T1704,C100195,2024-05-30 10:44:00,bill_pay,9.56,0.03,fashion,True,COMPLETED,Hanoi,referral
T2036,C100231,2024-05-30 10:46:00,pay,7.38,0.04,electronics,False,COMPLETED,HCMC,paid
T2076,C100237,2024-05-30 14:02:00,transfer,15.36,0.03,utilities,True,FAILED,HCMC,campaign
T767,C100081,2024-05-30 14:21:00,transfer,33.52,0.07,entertainment,True,COMPLETED,HCMC,organic
T1371,C100157,2024-05-30 16:26:00,transfer,20.98,0.04,fashion,True,COMPLETED,Hanoi,referral
T840,C100088,2024-05-30 16:41:00,savings,71.91,0.0,groceries,False,COMPLETED,HCMC,organic
T2057,C100236,2024-05-30 19:24:00,savings,29.86,0.0,food_delivery,False,COMPLETED,CanTho,organic
T967,C100111,2024-05-31 09:30:00,transfer,27.7,0.06,food_delivery,False,COMPLETED,HCMC,organic
T1374,C100157,2024-05-31 11:51:00,pay,35.03,0.18,utilities,True,COMPLETED,Hanoi,referral
T238,C100031,2024-05-31 13:55:00,transfer,16.97,0.03,education,False,COMPLETED,HCMC,referral
T583,C100056,2024-05-31 16:33:00,transfer,49.79,0.1,other,True,COMPLETED,DaNang,paid
T2096,C100237,2024-05-31 17:46:00,pay,78.34,0.39,food_delivery,True,COMPLETED,HCMC,campaign
T327,C100037,2024-05-31 19:30:00,invest,21.62,0.01,entertainment,True,COMPLETED,DaNang,paid
T1904,C100212,2024-05-31 19:30:00,savings,17.74,0.0,transport,False,COMPLETED,HCMC,organic
T532,C100049,2024-05-31 20:06:00,transfer,24.78,0.05,transport,False,COMPLETED,HCMC,referral
T324,C100037,2024-06-01 15:01:00,pay,11.74,0.06,utilities,False,COMPLETED,DaNang,paid
T791,C100085,2024-06-01 18:30:00,transfer,33.65,0.07,other,True,COMPLETED,HCMC,organic
T1903,C100212,2024-06-02 19:09:00,bill_pay,10.34,0.03,electronics,False,COMPLETED,HCMC,organic
T1675,C100190,2024-06-02 19:14:00,topup,14.74,0.01,electronics,False,COMPLETED,CanTho,referral
T1415,C100162,2024-06-03 12:36:00,transfer,53.04,0.11,fashion,False,COMPLETED,HCMC,campaign
T1019,C100117,2024-06-03 15:27:00,transfer,46.02,0.09,electronics,True,COMPLETED,HCMC,organic
T2086,C100237,2024-06-03 18:12:00,transfer,75.8,0.15,transport,False,COMPLETED,HCMC,campaign
T1523,C100173,2024-06-03 19:36:00,transfer,88.67,0.18,fashion,False,COMPLETED,HCMC,organic
T1038,C100118,2024-06-04 11:13:00,transfer,6.31,0.01,health,True,COMPLETED,Hanoi,organic
T2011,C100229,2024-06-05 10:33:00,pay,8.51,0.04,utilities,False,COMPLETED,HCMC,paid
T1665,C100190,2024-06-05 10:57:00,bill_pay,18.3,0.05,fashion,False,COMPLETED,CanTho,referral
T435,C100044,2024-06-05 12:30:00,savings,37.45,0.0,groceries,True,COMPLETED,Hanoi,organic
T723,C100076,2024-06-05 18:39:00,invest,24.73,0.01,fashion,True,COMPLETED,Hanoi,paid
T680,C100072,2024-06-06 09:32:00,bill_pay,57.71,0.17,health,False,COMPLETED,HCMC,organic
T1725,C100196,2024-06-06 10:50:00,pay,59.23,0.3,utilities,False,COMPLETED,HCMC,organic
T404,C100042,2024-06-06 13:30:00,pay,7.49,0.04,fashion,True,COMPLETED,HCMC,organic
T1653,C100186,2024-06-06 14:12:00,topup,11.11,0.01,groceries,False,COMPLETED,HCMC,referral
T39,C100009,2024-06-06 16:11:00,transfer,27.16,0.05,transport,False,COMPLETED,Hanoi,organic
T1073,C100120,2024-06-06 18:06:00,savings,18.22,0.0,food_delivery,False,COMPLETED,HCMC,paid
T802,C100085,2024-06-07 12:07:00,transfer,38.29,0.08,entertainment,True,COMPLETED,HCMC,organic
T2126,C100239,2024-06-07 13:38:00,pay,50.16,0.25,food_delivery,False,COMPLETED,HaiPhong,organic
T1500,C100171,2024-06-07 17:06:00,transfer,9.22,0.02,utilities,False,COMPLETED,HCMC,organic
T740,C100080,2024-06-07 17:16:00,bill_pay,40.56,0.12,health,False,COMPLETED,HCMC,referral
T1409,C100162,2024-06-08 10:50:00,pay,25.24,0.13,electronics,True,COMPLETED,HCMC,campaign
T1887,C100209,2024-06-08 11:52:00,savings,32.56,0.0,fashion,True,COMPLETED,CanTho,organic
T1803,C100204,2024-06-08 13:41:00,transfer,7.52,0.02,groceries,False,FAILED,Hanoi,campaign
T1865,C100208,2024-06-08 16:07:00,pay,45.77,0.23,education,False,COMPLETED,Hanoi,organic
T1009,C100117,2024-06-08 17:55:00,savings,47.83,0.0,entertainment,False,COMPLETED,HCMC,organic
T1146,C100128,2024-06-08 19:00:00,pay,12.67,0.06,fashion,False,COMPLETED,HCMC,organic
T1925,C100217,2024-06-08 19:02:00,pay,4.91,0.02,groceries,False,COMPLETED,HCMC,paid
T2246,C100256,2024-06-08 19:51:00,pay,36.09,0.18,other,True,COMPLETED,HCMC,organic
T556,C100053,2024-06-09 16:43:00,pay,58.04,0.29,other,False,COMPLETED,Hanoi,paid
T1857,C100208,2024-06-09 20:34:00,pay,35.1,0.18,other,False,COMPLETED,Hanoi,organic
T1417,C100162,2024-06-10 13:03:00,transfer,73.74,0.15,utilities,True,COMPLETED,HCMC,campaign
T1351,C100155,2024-06-10 16:18:00,pay,24.23,0.12,utilities,False,COMPLETED,Hanoi,paid
T125,C100021,2024-06-10 20:32:00,transfer,97.29,0.19,electronics,True,COMPLETED,Hanoi,campaign
T1248,C100134,2024-06-10 20:49:00,pay,38.63,0.19,utilities,True,COMPLETED,HCMC,organic
T1690,C100193,2024-06-11 12:34:00,pay,58.33,0.29,other,True,COMPLETED,HCMC,paid
T581,C100056,2024-06-11 14:57:00,savings,12.83,0.0,groceries,False,COMPLETED,DaNang,paid
T576,C100056,2024-06-12 12:39:00,transfer,17.97,0.04,food_delivery,False,COMPLETED,DaNang,paid
T78,C100013,2024-06-12 19:53:00,transfer,63.0,0.13,fashion,False,COMPLETED,CanTho,organic
T1273,C100140,2024-06-13 10:10:00,transfer,9.98,0.02,other,False,COMPLETED,HaiPhong,paid
T774,C100081,2024-06-13 10:40:00,bill_pay,17.02,0.05,electronics,True,COMPLETED,HCMC,organic
T1148,C100128,2024-06-13 16:46:00,savings,19.87,0.0,food_delivery,False,COMPLETED,HCMC,organic
T124,C100021,2024-06-13 19:46:00,savings,6.74,0.0,education,False,COMPLETED,Hanoi,campaign
T850,C100091,2024-06-14 15:23:00,savings,50.02,0.0,food_delivery,True,COMPLETED,Hanoi,paid
T1460,C100167,2024-06-14 19:17:00,transfer,5.96,0.01,food_delivery,True,COMPLETED,DaNang,paid
T1544,C100173,2024-06-14 20:02:00,topup,17.09,0.02,education,True,FAILED,HCMC,organic
T1470,C100169,2024-06-15 10:54:00,pay,19.5,0.1,electronics,True,COMPLETED,Hanoi,referral
T2282,C100257,2024-06-15 10:57:00,savings,16.05,0.0,health,True,COMPLETED,DaNang,paid
T413,C100043,2024-06-15 12:53:00,transfer,18.77,0.04,food_delivery,True,COMPLETED,DaNang,paid
T1030,C100118,2024-06-15 13:24:00,pay,54.59,0.27,groceries,False,COMPLETED,Hanoi,organic
T2253,C100256,2024-06-15 13:43:00,bill_pay,23.71,0.07,food_delivery,False,COMPLETED,HCMC,organic
T1517,C100173,2024-06-15 13:47:00,invest,12.35,0.01,transport,False,COMPLETED,HCMC,organic
T1391,C100157,2024-06-15 18:13:00,bill_pay,108.22,0.32,food_delivery,False,COMPLETED,Hanoi,referral
T948,C100107,2024-06-15 19:50:00,transfer,8.62,0.02,health,False,COMPLETED,HCMC,referral
T2445,C100269,2024-06-16 09:17:00,pay,21.79,0.11,groceries,False,FAILED,Hanoi,organic
T1804,C100204,2024-06-16 09:27:00,pay,19.05,0.1,electronics,False,COMPLETED,Hanoi,campaign
T1509,C100171,2024-06-16 10:18:00,transfer,16.83,0.03,groceries,False,COMPLETED,HCMC,organic
T1089,C100121,2024-06-16 13:52:00,pay,34.23,0.17,transport,True,COMPLETED,HCMC,organic
T1219,C100133,2024-06-16 14:15:00,pay,73.73,0.37,other,False,COMPLETED,Hanoi,referral
T2433,C100269,2024-06-16 14:39:00,pay,72.8,0.36,transport,False,COMPLETED,Hanoi,organic
T296,C100036,2024-06-16 17:00:00,savings,33.18,0.0,education,True,COMPLETED,Hanoi,campaign
T1191,C100132,2024-06-16 17:10:00,savings,60.15,0.0,electronics,True,COMPLETED,Hanoi,paid
T875,C100093,2024-06-16 17:33:00,pay,18.78,0.09,fashion,False,COMPLETED,Hanoi,organic
T1700,C100195,2024-06-16 19:19:00,transfer,61.52,0.12,utilities,True,COMPLETED,Hanoi,referral
T708,C100076,2024-06-17 15:20:00,bill_pay,11.73,0.04,utilities,False,COMPLETED,Hanoi,paid
T1440,C100166,2024-06-17 15:24:00,savings,44.68,0.0,electronics,False,COMPLETED,HCMC,referral
T54,C100010,2024-06-17 19:56:00,pay,43.68,0.22,other,True,COMPLETED,HCMC,paid
T1663,C100190,2024-06-18 13:24:00,transfer,40.25,0.08,food_delivery,False,COMPLETED,CanTho,referral
T524,C100049,2024-06-18 14:08:00,transfer,9.02,0.02,other,False,COMPLETED,HCMC,referral
T2147,C100245,2024-06-18 15:42:00,savings,13.39,0.0,groceries,False,COMPLETED,HCMC,organic
T1482,C100169,2024-06-18 18:17:00,pay,62.47,0.31,fashion,True,COMPLETED,Hanoi,referral
T352,C100038,2024-06-18 18:56:00,pay,17.1,0.09,transport,False,COMPLETED,HCMC,organic
T1080,C100120,2024-06-18 20:15:00,invest,58.73,0.03,transport,False,COMPLETED,HCMC,paid
T2010,C100229,2024-06-18 20:40:00,pay,17.72,0.09,utilities,True,COMPLETED,HCMC,paid
T192,C100025,2024-06-18 20:55:00,pay,66.55,0.33,utilities,False,COMPLETED,CanTho,paid
T1821,C100205,2024-06-19 10:07:00,savings,20.38,0.0,other,True,COMPLETED,HCMC,organic
T584,C100056,2024-06-19 12:33:00,pay,40.16,0.2,utilities,True,COMPLETED,DaNang,paid
T2260,C100256,2024-06-19 12:55:00,pay,20.26,0.1,transport,False,COMPLETED,HCMC,organic
T1033,C100118,2024-06-19 13:51:00,pay,8.31,0.04,groceries,True,COMPLETED,Hanoi,organic
T2332,C100261,2024-06-19 14:49:00,transfer,102.54,0.21,other,True,COMPLETED,HCMC,organic
T2220,C100255,2024-06-19 15:44:00,bill_pay,49.63,0.15,health,False,COMPLETED,Hanoi,organic
T735,C100080,2024-06-19 16:37:00,bill_pay,19.37,0.06,transport,True,COMPLETED,HCMC,referral
T1111,C100123,2024-06-19 18:35:00,pay,20.89,0.1,fashion,True,COMPLETED,Hanoi,organic
T1311,C100143,2024-06-19 18:38:00,transfer,36.3,0.07,health,False,COMPLETED,HCMC,organic
T1369,C100157,2024-06-19 18:39:00,transfer,12.05,0.02,groceries,False,FAILED,Hanoi,referral
T2335,C100263,2024-06-19 19:37:00,transfer,23.84,0.05,utilities,False,COMPLETED,HCMC,organic
T1004,C100115,2024-06-20 12:30:00,pay,8.18,0.04,food_delivery,True,COMPLETED,HCMC,referral
T647,C100068,2024-06-20 13:02:00,transfer,14.33,0.03,entertainment,False,COMPLETED,HCMC,organic
T1255,C100138,2024-06-20 18:19:00,pay,11.35,0.06,food_delivery,True,COMPLETED,Hanoi,organic
T2294,C100258,2024-06-20 20:25:00,pay,17.91,0.09,entertainment,False,COMPLETED,HCMC,paid
T895,C100094,2024-06-21 09:51:00,savings,17.65,0.0,electronics,True,COMPLETED,CanTho,paid
T1299,C100143,2024-06-21 11:10:00,pay,16.38,0.08,entertainment,False,COMPLETED,HCMC,organic
T1632,C100184,2024-06-21 14:02:00,pay,73.24,0.37,education,False,COMPLETED,HaiPhong,organic
T2167,C100246,2024-06-21 15:46:00,pay,18.84,0.09,utilities,False,COMPLETED,HCMC,referral
T101,C100017,2024-06-22 14:13:00,savings,35.11,0.0,health,True,COMPLETED,HCMC,organic
T1816,C100205,2024-06-22 18:12:00,pay,90.29,0.45,transport,True,COMPLETED,HCMC,organic
T1252,C100138,2024-06-22 18:33:00,transfer,46.13,0.09,fashion,False,COMPLETED,Hanoi,organic
T1519,C100173,2024-06-22 20:48:00,pay,64.74,0.32,groceries,True,COMPLETED,HCMC,organic
T3,C100002,2024-06-23 09:02:00,pay,8.5,0.04,fashion,True,COMPLETED,HCMC,organic
T224,C100029,2024-06-23 12:10:00,bill_pay,5.44,0.02,fashion,False,COMPLETED,HaiPhong,organic
T1039,C100118,2024-06-23 13:37:00,pay,39.41,0.2,food_delivery,False,COMPLETED,Hanoi,organic
T27,C100008,2024-06-23 15:12:00,transfer,24.67,0.05,food_delivery,False,COMPLETED,Hanoi,organic
T361,C100038,2024-06-23 17:36:00,bill_pay,13.18,0.04,education,False,COMPLETED,HCMC,organic
T1214,C100133,2024-06-23 19:13:00,pay,89.57,0.45,groceries,False,COMPLETED,Hanoi,referral
T475,C100045,2024-06-23 20:48:00,savings,13.51,0.0,transport,False,COMPLETED,CanTho,paid
T2135,C100239,2024-06-24 11:33:00,transfer,64.34,0.13,utilities,True,COMPLETED,HaiPhong,organic
T1818,C100205,2024-06-24 11:57:00,savings,14.64,0.0,education,True,COMPLETED,HCMC,organic
T1939,C100218,2024-06-24 12:53:00,bill_pay,23.29,0.07,electronics,True,COMPLETED,HCMC,referral
T142,C100022,2024-06-24 15:53:00,savings,37.14,0.0,health,True,COMPLETED,HCMC,organic
T1735,C100198,2024-06-24 16:17:00,transfer,71.73,0.14,transport,True,COMPLETED,DaNang,organic
T1724,C100196,2024-06-24 20:36:00,pay,30.46,0.15,health,False,COMPLETED,HCMC,organic
T1671,C100190,2024-06-25 09:57:00,transfer,31.8,0.06,education,False,COMPLETED,CanTho,referral
T489,C100046,2024-06-25 10:24:00,topup,157.6,0.16,utilities,True,COMPLETED,Hanoi,organic
T1292,C100143,2024-06-25 10:45:00,pay,70.28,0.35,education,False,COMPLETED,HCMC,organic
T685,C100072,2024-06-25 12:27:00,pay,36.76,0.18,groceries,True,COMPLETED,HCMC,organic
T2492,C100272,2024-06-25 17:23:00,bill_pay,9.7,0.03,utilities,False,COMPLETED,Hanoi,referral
T2213,C100252,2024-06-25 17:44:00,pay,22.99,0.11,entertainment,False,COMPLETED,DaNang,paid
T1031,C100118,2024-06-25 17:53:00,topup,47.55,0.05,utilities,True,COMPLETED,Hanoi,organic
T516,C100048,2024-06-25 19:54:00,transfer,81.78,0.16,food_delivery,True,COMPLETED,HCMC,organic
T1919,C100217,2024-06-26 09:22:00,savings,47.95,0.0,entertainment,True,COMPLETED,HCMC,paid
T727,C100076,2024-06-26 16:10:00,bill_pay,29.76,0.09,groceries,False,COMPLETED,Hanoi,paid
T901,C100095,2024-06-27 11:32:00,pay,7.34,0.04,food_delivery,False,COMPLETED,HCMC,campaign
T1879,C100209,2024-06-27 13:02:00,bill_pay,27.61,0.08,entertainment,True,COMPLETED,CanTho,organic
T1529,C100173,2024-06-27 13:21:00,savings,68.4,0.0,entertainment,True,COMPLETED,HCMC,organic
T1869,C100208,2024-06-27 13:33:00,savings,27.78,0.0,entertainment,False,COMPLETED,Hanoi,organic
T940,C100106,2024-06-27 14:20:00,pay,28.15,0.14,fashion,False,COMPLETED,CanTho,campaign
T1203,C100132,2024-06-27 18:25:00,pay,22.56,0.11,food_delivery,False,COMPLETED,Hanoi,paid
T1835,C100205,2024-06-27 19:57:00,pay,22.06,0.11,groceries,False,COMPLETED,HCMC,organic
T1241,C100134,2024-06-28 09:14:00,pay,26.11,0.13,electronics,False,COMPLETED,HCMC,organic
T899,C100095,2024-06-28 10:52:00,pay,16.5,0.08,electronics,False,COMPLETED,HCMC,campaign
T1423,C100166,2024-06-28 11:18:00,pay,41.5,0.21,utilities,False,COMPLETED,HCMC,referral
T2324,C100261,2024-06-28 18:52:00,bill_pay,19.59,0.06,groceries,False,COMPLETED,HCMC,organic
T1786,C100203,2024-06-29 11:24:00,pay,20.38,0.1,utilities,True,COMPLETED,Hanoi,organic
T73,C100013,2024-06-29 13:24:00,pay,32.92,0.16,entertainment,True,COMPLETED,CanTho,organic
T616,C100058,2024-06-29 13:38:00,savings,39.73,0.0,utilities,True,COMPLETED,Hanoi,referral
T1165,C100129,2024-06-29 19:31:00,savings,38.37,0.0,food_delivery,False,COMPLETED,HCMC,organic
T2095,C100237,2024-06-30 09:12:00,savings,20.54,0.0,entertainment,False,COMPLETED,HCMC,campaign
T2544,C100277,2024-06-30 13:40:00,savings,44.23,0.0,utilities,False,COMPLETED,Hanoi,referral
T1944,C100218,2024-06-30 14:39:00,bill_pay,43.06,0.13,food_delivery,False,COMPLETED,HCMC,referral
T2103,C100238,2024-06-30 18:12:00,bill_pay,17.48,0.05,fashion,False,COMPLETED,HCMC,paid
T718,C100076,2024-07-01 12:05:00,pay,30.86,0.15,other,False,COMPLETED,Hanoi,paid
T1537,C100173,2024-07-01 12:51:00,topup,85.64,0.09,groceries,False,COMPLETED,HCMC,organic
T2578,C100279,2024-07-01 14:28:00,transfer,82.55,0.17,education,False,FAILED,Hanoi,paid
T1921,C100217,2024-07-01 15:08:00,bill_pay,63.33,0.19,utilities,False,COMPLETED,HCMC,paid
T220,C100029,2024-07-01 19:29:00,transfer,9.88,0.02,other,True,COMPLETED,HaiPhong,organic
T2346,C100264,2024-07-01 19:55:00,pay,22.47,0.11,fashion,False,COMPLETED,HCMC,organic
T539,C100052,2024-07-02 09:25:00,pay,55.73,0.28,fashion,False,COMPLETED,HCMC,organic
T2060,C100236,2024-07-02 10:09:00,bill_pay,43.77,0.13,education,True,COMPLETED,CanTho,organic
T857,C100091,2024-07-02 10:44:00,transfer,27.38,0.05,transport,True,COMPLETED,Hanoi,paid
T1254,C100138,2024-07-02 11:32:00,topup,14.27,0.01,fashion,False,COMPLETED,Hanoi,organic
T2697,C100293,2024-07-02 15:07:00,savings,48.82,0.0,food_delivery,True,COMPLETED,Hanoi,paid
T1309,C100143,2024-07-02 17:27:00,pay,6.48,0.03,health,False,COMPLETED,HCMC,organic
T15,C100003,2024-07-03 09:00:00,pay,19.72,0.1,transport,True,COMPLETED,Hanoi,organic
T1972,C100222,2024-07-03 12:40:00,bill_pay,12.75,0.04,education,False,COMPLETED,DaNang,organic
T1144,C100128,2024-07-03 12:51:00,bill_pay,42.26,0.13,food_delivery,False,COMPLETED,HCMC,organic
T2270,C100257,2024-07-03 16:24:00,transfer,22.62,0.05,groceries,True,COMPLETED,DaNang,paid
T1253,C100138,2024-07-04 09:19:00,pay,27.22,0.14,electronics,False,COMPLETED,Hanoi,organic
T479,C100045,2024-07-04 09:28:00,transfer,25.47,0.05,health,True,COMPLETED,CanTho,paid
T18,C100003,2024-07-04 11:38:00,savings,31.34,0.0,education,False,COMPLETED,Hanoi,organic
T1075,C100120,2024-07-04 12:52:00,transfer,20.77,0.04,other,False,COMPLETED,HCMC,paid
T1583,C100176,2024-07-04 15:56:00,savings,57.15,0.0,transport,True,COMPLETED,Hanoi,referral
T2648,C100288,2024-07-04 19:32:00,bill_pay,69.09,0.21,other,False,COMPLETED,HCMC,referral
T2776,C100298,2024-07-04 19:49:00,transfer,24.27,0.05,utilities,True,COMPLETED,DaNang,organic
T1278,C100140,2024-07-04 20:13:00,pay,84.59,0.42,food_delivery,True,COMPLETED,HaiPhong,paid
T2419,C100268,2024-07-05 10:11:00,transfer,127.4,0.25,electronics,False,COMPLETED,Hanoi,referral
T984,C100115,2024-07-05 10:42:00,bill_pay,16.08,0.05,other,False,COMPLETED,HCMC,referral
T106,C100020,2024-07-05 10:44:00,savings,23.62,0.0,transport,False,COMPLETED,CanTho,paid
T1303,C100143,2024-07-05 11:44:00,savings,34.39,0.0,entertainment,False,COMPLETED,HCMC,organic
T835,C100088,2024-07-05 12:08:00,pay,100.38,0.5,other,False,COMPLETED,HCMC,organic
T2423,C100268,2024-07-05 14:52:00,topup,60.45,0.06,utilities,True,COMPLETED,Hanoi,referral
T1943,C100218,2024-07-06 09:38:00,savings,42.51,0.0,transport,False,COMPLETED,HCMC,referral
T379,C100039,2024-07-06 12:27:00,pay,36.3,0.18,education,True,FAILED,HCMC,referral
T2716,C100294,2024-07-06 12:30:00,pay,30.52,0.15,health,False,COMPLETED,Hanoi,paid
T1639,C100184,2024-07-06 14:18:00,transfer,10.32,0.02,education,True,COMPLETED,HaiPhong,organic
T2292,C100258,2024-07-06 15:07:00,transfer,20.05,0.04,food_delivery,True,COMPLETED,HCMC,paid
T1871,C100208,2024-07-06 15:23:00,pay,33.01,0.17,entertainment,True,COMPLETED,Hanoi,organic
T709,C100076,2024-07-06 20:34:00,transfer,34.34,0.07,food_delivery,True,COMPLETED,Hanoi,paid
T1758,C100201,2024-07-07 10:39:00,bill_pay,12.88,0.04,entertainment,False,COMPLETED,Hanoi,paid
T634,C100064,2024-07-07 12:56:00,transfer,12.31,0.02,electronics,False,COMPLETED,HCMC,paid
T2904,C100309,2024-07-07 17:09:00,transfer,18.15,0.04,education,True,COMPLETED,HCMC,paid
T434,C100043,2024-07-07 17:25:00,pay,85.51,0.43,fashion,True,COMPLETED,DaNang,paid
T1748,C100200,2024-07-08 10:40:00,transfer,6.85,0.01,fashion,False,FAILED,CanTho,organic
T1765,C100202,2024-07-08 11:45:00,pay,19.24,0.1,utilities,True,COMPLETED,CanTho,organic
T658,C100068,2024-07-08 11:56:00,transfer,37.54,0.08,fashion,False,COMPLETED,HCMC,organic
T2056,C100236,2024-07-08 14:56:00,transfer,20.16,0.04,utilities,False,FAILED,CanTho,organic
T1649,C100186,2024-07-08 16:02:00,transfer,62.04,0.12,entertainment,False,COMPLETED,HCMC,referral
T517,C100048,2024-07-08 16:09:00,invest,21.91,0.01,utilities,False,COMPLETED,HCMC,organic
T1629,C100184,2024-07-09 13:33:00,transfer,37.35,0.07,health,False,COMPLETED,HaiPhong,organic
T2541,C100277,2024-07-09 16:56:00,pay,29.89,0.15,electronics,False,COMPLETED,Hanoi,referral
T1287,C100142,2024-07-09 17:56:00,savings,5.0,0.0,health,True,COMPLETED,HaiPhong,paid
T288,C100034,2024-07-09 18:01:00,topup,66.95,0.07,utilities,False,COMPLETED,CanTho,referral
T2079,C100237,2024-07-10 11:01:00,transfer,10.04,0.02,entertainment,True,FAILED,HCMC,campaign
T1849,C100206,2024-07-10 17:25:00,bill_pay,30.55,0.09,food_delivery,False,COMPLETED,Hanoi,paid
T466,C100045,2024-07-10 18:26:00,transfer,14.22,0.03,electronics,False,COMPLETED,CanTho,paid
T859,C100091,2024-07-10 19:49:00,bill_pay,12.17,0.04,fashion,True,COMPLETED,Hanoi,paid
T284,C100034,2024-07-11 10:14:00,topup,51.24,0.05,health,False,COMPLETED,CanTho,referral
T463,C100045,2024-07-11 16:45:00,pay,30.73,0.15,groceries,False,COMPLETED,CanTho,paid
T117,C100020,2024-07-11 17:35:00,transfer,45.58,0.09,food_delivery,True,COMPLETED,CanTho,paid
T2888,C100308,2024-07-11 17:54:00,transfer,71.67,0.14,groceries,True,COMPLETED,HCMC,paid
T773,C100081,2024-07-11 18:25:00,transfer,38.17,0.08,utilities,False,COMPLETED,HCMC,organic
T946,C100107,2024-07-12 10:41:00,transfer,36.12,0.07,entertainment,False,COMPLETED,HCMC,referral
T957,C100107,2024-07-12 15:23:00,transfer,15.38,0.03,other,False,COMPLETED,HCMC,referral
T2686,C100293,2024-07-12 17:17:00,transfer,12.66,0.03,electronics,False,COMPLETED,Hanoi,paid
