order_date,order_id,pickup_district,dropoff_district,distance,parent_service_id,hour,service,pooling_internal,total_pooling,region,label,driver_fee,first_pooling,last_pooling,cod,partner_fee,buoi,weekday_number,demand
7/18/2025,25DYFJWT,Quận Hai Bà Trưng,Quận Bắc Từ Liêm,12.6,,15,SAMEPRICE,0,0,,,,,,205000,26000,afternoon,6,49
7/18/2025,250ZFYG5,Quận Hai Bà Trưng,Quận Tây Hồ,9.29,,14,SAMEPRICE,1,1,,,,4,4,0,25000,afternoon,6,49
7/18/2025,25FIMYQH,Quận Long Biên,Huyện Thanh Trì,16.48,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,38344,3,3,0,39000,morning,6,61
7/18/2025,25QYDZ8V,Quận Hoàn Kiếm,Huyện Thanh Trì,11.27,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,HAN,INTERNAL,36118.67,4,64,0,33000,morning,6,28
7/18/2025,25IARZOQ,Quận Hoàng Mai,Quận Đống Đa,6.04,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,3,3,HAN,INTERNAL,30605.6,25,71,0,25000,morning,6,72
7/18/2025,250UDT5K,Quận Hai Bà Trưng,Quận Cầu Giấy,9.8,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,3,3,HAN,INTERNAL,24093.33,11,53,0,24000,morning,6,50
7/18/2025,25Z77L1I,Quận Đống Đa,Quận Hà Đông,5.34,HAN-POOL,10,SAMEDAY,5,6,HAN,POOL,30000,1,115,0,24000,morning,6,64
7/18/2025,25D4M3GK,Quận Hoàng Mai,Quận Thanh Xuân,5.8,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,3,3,HAN,INTERNAL,24207.5,4,60,0,25000,morning,6,84
7/18/2025,25HG3TES,Quận Đống Đa,Quận Nam Từ Liêm,10.42,HAN-POOL,10,SAMEDAY,1,2,HAN,POOL,56000,14,98,710000,33000,morning,6,64
7/18/2025,25QPYQLF,Quận Bắc Từ Liêm,Quận Hoàng Mai,14.98,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,HAN,INTERNAL,43080.8,9,9,0,41000,morning,6,35
7/18/2025,2577T5ZA,Quận Bắc Từ Liêm,Quận Hà Đông,19.42,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,HAN,INTERNAL,38011.67,22,22,0,47000,afternoon,6,75
7/18/2025,25BC3NTD,Quận Hoàn Kiếm,Quận Hà Đông,11.55,HAN-POOL,15,SAMEDAY,3,4,HAN,POOL,59000,18,102,0,41000,afternoon,6,25
7/18/2025,2514THM8,Quận Nam Từ Liêm,Quận Đống Đa,5.02,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,HAN,INTERNAL,29304.6,10,10,0,33000,afternoon,6,69
7/18/2025,25A7K0PN,Quận Long Biên,Quận Long Biên,7.35,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,28042.4,5,23,0,24000,morning,6,61
7/18/2025,25KBZ7CV,Quận Hai Bà Trưng,Quận Hoàng Mai,8.41,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,3,3,HAN,INTERNAL,36699.17,25,64,750000,33000,afternoon,6,49
7/18/2025,25G9I87Q,Quận Hà Đông,Quận Hai Bà Trưng,12.78,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,35368.67,1,1,0,32000,morning,6,89
7/18/2025,25CKCHAI,Quận Long Biên,Quận Long Biên,2.92,,9,SAMEDAY,1,2,,,,47,99,0,23000,morning,6,61
7/18/2025,259YYXIK,Quận Thanh Xuân,Quận Long Biên,9.84,,8,SAMEDAY,3,3,,,,44,99,0,24000,morning,6,46
7/18/2025,25C2NASB,Quận Đống Đa,Quận Cầu Giấy,7.55,,10,SAMEDAY,3,3,,,,0,75,0,25000,morning,6,64
7/18/2025,25CXX2AU,Quận Tây Hồ,Quận Thanh Xuân,14.66,,12,SAMEDAY,0,0,,,,,,290000,41000,morning,6,19
7/18/2025,25DPSDS6,Quận Tây Hồ,Quận Hai Bà Trưng,7.5,,16,SAMEDAY,0,0,,,,,,0,31000,afternoon,6,6
7/18/2025,250YNWLN,Quận Long Biên,Quận Hoàng Mai,9.84,,13,SAMEDAY,0,0,,,,,,175000,30000,afternoon,6,30
7/18/2025,25V0FINK,Quận Hai Bà Trưng,Quận Hoàng Mai,6.91,,10,SAMEDAY,1,1,,,,2,2,0,25000,morning,6,62
7/18/2025,25G5HLEV,Quận Hoàng Mai,Quận Hoàng Mai,9.64,HAN-SAMEDAY-INTERNAL,14,SAMEPRICE,3,3,HAN,INTERNAL,29699.17,46,85,0,26000,afternoon,6,95
7/18/2025,257WG9O9,Quận Long Biên,Quận Nam Từ Liêm,15.45,HAN-POOL,14,SAMEPRICE,2,3,HAN,POOL,77000,76,110,240000,25000,afternoon,6,50
7/18/2025,25BTJB3A,Quận Đống Đa,Quận Hoàng Mai,8.51,HAN-SAMEDAY-INTERNAL,15,SAMEPRICE,1,1,HAN,INTERNAL,25967.67,18,18,0,26000,afternoon,6,47
7/18/2025,25XLB95G,Quận Long Biên,Quận Hà Đông,19.06,HAN-POOL,11,SAMEPRICE,0,1,HAN,POOL,94000,114,114,0,26000,morning,6,56
7/18/2025,25JUYVYM,Quận Đống Đa,Quận Long Biên,12,HAN-POOL,8,SAMEPRICE,2,3,HAN,POOL,55000,77,115,0,26000,morning,6,36
7/18/2025,25YMUP9O,Quận Thanh Xuân,Quận Hoàn Kiếm,5.94,HAN-SAMEDAY-INTERNAL,10,SAMEPRICE,1,1,HAN,INTERNAL,30249,5,5,0,26000,morning,6,46
7/18/2025,25SUU0N7,Quận Hoàn Kiếm,Quận Hà Đông,13.89,HAN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,HAN,INTERNAL,32608.67,13,13,0,26000,morning,6,31
7/18/2025,251Z0EHC,Quận Long Biên,Huyện Thanh Trì,14.63,HAN-SAMEDAY-INTERNAL,8,SAMEPRICE,2,2,HAN,INTERNAL,28578.67,77,87,0,26000,morning,6,44
7/18/2025,25Y844NZ,Quận Hoàn Kiếm,Quận Cầu Giấy,6.38,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,2,2,HAN,INTERNAL,30006,25,49,0,26000,afternoon,6,18
7/18/2025,25LDO7PX,Quận Hoàng Mai,Quận Long Biên,12.43,HAN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,HAN,INTERNAL,32698.67,16,16,0,26000,morning,6,105
7/18/2025,2522NB0M,Quận Thanh Xuân,Quận Hà Đông,10.95,HAN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,HAN,INTERNAL,28487.2,97,97,0,26000,morning,6,34
7/18/2025,25AHLSD3,Quận Nam Từ Liêm,Quận Hà Đông,7.05,HAN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,HAN,INTERNAL,29097.33,95,95,0,26000,morning,6,39
7/18/2025,257MOLUA,Quận Thanh Xuân,Quận Bắc Từ Liêm,12.47,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,2,2,HAN,INTERNAL,28638.83,10,71,0,26000,afternoon,6,47
7/18/2025,25UVK4SW,Quận Ba Đình,Huyện Thanh Trì,13.12,HAN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,HAN,INTERNAL,26822.4,31,31,0,26000,afternoon,6,33
7/18/2025,25HWENY7,Quận Cầu Giấy,Quận Hoàng Mai,10.74,HAN-POOL,14,SAMEPRICE,2,3,HAN,POOL,57000,68,111,0,26000,afternoon,6,47
7/18/2025,253PY1L7,Quận Đống Đa,Quận Long Biên,12.13,,15,SAMEPRICE,3,3,,,,2,86,0,26000,afternoon,6,47
7/18/2025,255AIXVF,Quận Hoàng Mai,Quận Bắc Từ Liêm,17.1,,15,SAMEPRICE,2,3,,,,0,11,0,26000,afternoon,6,88
7/18/2025,25V2IXQT,Quận Ba Đình,Quận Nam Từ Liêm,6.9,,13,SAMEPRICE,2,2,,,,6,52,0,26000,afternoon,6,31
7/18/2025,250A0GKV,Quận Cầu Giấy,Quận Thanh Xuân,7.95,,8,SAMEPRICE,1,1,,,,3,3,960000,26000,morning,6,50
7/18/2025,251MGS89,Quận Đống Đa,Quận Long Biên,11.37,,13,SAMEPRICE,1,1,,,,0,0,0,26000,afternoon,6,32
7/18/2025,25IBUOQG,Quận Đống Đa,Quận Nam Từ Liêm,7.26,,9,SAMEPRICE,1,1,,,,14,14,0,26000,morning,6,62
7/18/2025,257PXJGN,Quận Hoàn Kiếm,Quận Đống Đa,6.09,,9,SAMEPRICE,1,1,,,,0,0,0,26000,morning,6,31
7/18/2025,25CXT1XH,Quận Cầu Giấy,Quận Tây Hồ,6.8,,8,SAMEPRICE,0,0,,,,,,230000,25000,morning,6,50
7/18/2025,250TA3HS,Quận Thanh Xuân,Quận Nam Từ Liêm,6.8,,8,SAMEPRICE,2,2,,,,22,47,0,26000,morning,6,46
7/18/2025,258KNC02,Quận Long Biên,Quận Đống Đa,10.44,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,6,66
7/18/2025,258F8MQ9,Quận Hà Đông,Quận Hai Bà Trưng,11.65,,10,SAMEPRICE,0,0,,,,,,0,26000,morning,6,99
7/18/2025,2547F6LI,Quận Hoàng Mai,Quận Long Biên,11.72,,12,SAMEPRICE,1,1,,,,3,3,255000,26000,morning,6,54
7/18/2025,25G2VZQG,Quận Đống Đa,Quận Long Biên,10.63,,13,SAMEPRICE,3,4,,,,42,114,640000,25000,afternoon,6,32
7/18/2025,2516T7VT,Quận Cầu Giấy,Quận Hoàng Mai,9.33,,12,SAMEPRICE,0,0,,,,,,155000,26000,morning,6,37
7/18/2025,256N0NZN,Quận Hai Bà Trưng,Quận Bắc Từ Liêm,12.08,,7,SAMEPRICE,0,0,,,,,,0,25000,morning,6,10
7/18/2025,25FB9HG9,Quận Hai Bà Trưng,Quận Long Biên,8.13,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,6,49
7/18/2025,25XJL6YM,Quận Long Biên,Quận Bắc Từ Liêm,12.7,,15,SAMEPRICE,1,1,,,,71,71,20000,25000,afternoon,6,66
7/18/2025,257DURDX,Quận Đống Đa,Quận Hà Đông,16.64,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,HAN,INTERNAL,40964.67,20,20,315000,39000,morning,6,36
7/18/2025,254DYG8Z,Quận Bắc Từ Liêm,Quận Long Biên,18.38,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,45778,4,4,0,38000,morning,6,66
7/18/2025,25DSK50C,Quận Long Biên,Quận Long Biên,5.26,HAN-SAMEDAY-INTERNAL,15,SAMEDAY,1,1,HAN,INTERNAL,34562.5,3,3,0,27000,afternoon,6,66
7/18/2025,25L4DIMK,Quận Cầu Giấy,Quận Cầu Giấy,4.71,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,24702.5,15,15,0,22000,morning,6,50
7/18/2025,25EFBAG5,Quận Hoàng Mai,Quận Tây Hồ,12.46,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,33237.33,5,5,0,33000,morning,6,84
7/18/2025,257ETE1T,Quận Đống Đa,Quận Nam Từ Liêm,10.86,HAN-POOL,16,SAMEDAY,1,2,HAN,POOL,58000,0,35,0,42000,afternoon,6,24
7/18/2025,259DZLW4,Quận Cầu Giấy,Quận Nam Từ Liêm,8.02,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,26748.8,10,30,0,24000,morning,6,60
7/18/2025,25XS6ORN,Quận Hoàng Mai,Quận Hà Đông,14.57,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,2,2,HAN,INTERNAL,44661.4,62,82,0,42000,afternoon,6,95
7/18/2025,25H8REI4,Quận Cầu Giấy,Quận Hai Bà Trưng,11.77,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,32502,8,8,270000,33000,morning,6,42
7/18/2025,25YS14VW,Quận Nam Từ Liêm,Quận Hà Đông,11.15,HAN-POOL,15,SAMEDAY,0,1,HAN,POOL,59000,98,98,0,42000,afternoon,6,66
7/18/2025,25MGJK1O,Quận Long Biên,Quận Nam Từ Liêm,17.03,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,38024,1,1,0,39000,morning,6,61
7/18/2025,25S0G4QB,Quận Bắc Từ Liêm,Quận Cầu Giấy,5.93,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,24625.33,15,15,0,25000,morning,6,56
7/18/2025,25WFVUMA,Quận Thanh Xuân,Quận Hoàng Mai,2.13,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,27060.8,10,10,0,22000,morning,6,46
7/18/2025,25H26XZZ,Quận Hoàng Mai,Quận Thanh Xuân,8.15,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,26520,8,8,0,25000,morning,6,105
7/18/2025,25BD29BC,Quận Hà Đông,Quận Cầu Giấy,8.99,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,HAN,INTERNAL,33993.67,0,0,0,33000,afternoon,6,65
7/18/2025,25OWX67M,Quận Cầu Giấy,Quận Nam Từ Liêm,12.55,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,33521.6,0,0,220000,33000,morning,6,50
7/18/2025,25IJ9CK8,Quận Hoàng Mai,Quận Long Biên,10.06,HAN-POOL,15,SAMEDAY,4,5,HAN,POOL,53000,3,106,413000,42000,afternoon,6,88
7/18/2025,25OJIAK5,Quận Nam Từ Liêm,Quận Ba Đình,8.97,HAN-POOL,15,SAMEDAY,1,2,HAN,POOL,49000,37,96,0,32000,afternoon,6,66
7/18/2025,25150VAU,Quận Hoàng Mai,Quận Ba Đình,9.25,,9,SAMEDAY,7,7,,,,9,118,0,25000,morning,6,105
7/18/2025,256WB67F,Quận Ba Đình,Quận Thanh Xuân,6.37,,13,SAMEDAY,1,1,,,,1,1,0,31000,afternoon,6,31
7/18/2025,254TDC10,Quận Đống Đa,Quận Hà Đông,10.59,,16,SAMEDAY,1,1,,,,0,0,0,42000,afternoon,6,24
7/18/2025,25AWZTCX,Quận Long Biên,Quận Nam Từ Liêm,17.08,,12,SAMEDAY,2,2,,,,1,21,0,47000,morning,6,45
7/18/2025,25CCTV4L,Quận Hoàng Mai,Quận Ba Đình,8.6,,8,SAMEDAY,1,1,,,,27,27,0,24000,morning,6,72
7/18/2025,25T3RUE4,Quận Hoàng Mai,Quận Long Biên,11.21,HAN-SAMEDAY-INTERNAL,10,SAMEPRICE,4,4,HAN,INTERNAL,26155.2,0,25,0,26000,morning,6,84
7/18/2025,25CMRBHM,Quận Nam Từ Liêm,Quận Hoàn Kiếm,8.99,HAN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,HAN,INTERNAL,28545.17,10,10,0,26000,morning,6,39
7/18/2025,25PVH369,Quận Bắc Từ Liêm,Quận Ba Đình,8.07,HAN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,HAN,INTERNAL,26268.67,11,11,0,26000,morning,6,79
7/18/2025,25H7DKRN,Quận Nam Từ Liêm,Quận Nam Từ Liêm,7.05,HAN-SAMEDAY-INTERNAL,15,SAMEPRICE,2,2,HAN,INTERNAL,35108.4,54,74,0,26000,afternoon,6,66
7/18/2025,25HE4NCP,Quận Hoàng Mai,Quận Đống Đa,6.27,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,HAN,INTERNAL,28688.67,5,5,0,26000,afternoon,6,71
7/18/2025,25EI9FX8,Quận Cầu Giấy,Quận Hoàng Mai,8.29,HAN-SAMEDAY-INTERNAL,12,SAMEPRICE,2,2,HAN,INTERNAL,21862.8,23,43,125000,25000,morning,6,37
7/18/2025,25HJRFW6,Quận Hai Bà Trưng,Quận Hà Đông,15.12,HAN-SAMEDAY-INTERNAL,8,SAMEPRICE,1,1,HAN,INTERNAL,45312,58,58,0,26000,morning,6,28
7/18/2025,25ABF5XC,Quận Cầu Giấy,Quận Long Biên,16.63,HAN-POOL,10,SAMEPRICE,0,1,HAN,POOL,87000,111,111,0,26000,morning,6,50
7/18/2025,25H6WEA3,Quận Thanh Xuân,Quận Hoàng Mai,10.95,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,HAN,INTERNAL,25907.33,86,86,250000,26000,afternoon,6,47
7/18/2025,25ZBFPEW,Quận Hai Bà Trưng,Quận Cầu Giấy,8.48,HAN-SAMEDAY-INTERNAL,15,SAMEPRICE,1,1,HAN,INTERNAL,29043.33,0,0,0,26000,afternoon,6,49
7/18/2025,25ZYSC2I,Quận Hà Đông,Quận Ba Đình,9.62,HAN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,HAN,INTERNAL,42416,0,0,0,25000,morning,6,68
7/18/2025,25TGQPPM,Quận Bắc Từ Liêm,Quận Hai Bà Trưng,17.25,HAN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,HAN,INTERNAL,27373.6,12,12,0,26000,afternoon,6,75
7/18/2025,25PEJCA7,Quận Thanh Xuân,Quận Hai Bà Trưng,5.36,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,2,2,HAN,INTERNAL,22837.67,10,20,300000,26000,afternoon,6,47
7/18/2025,253E3Y65,Quận Thanh Xuân,Quận Hoàng Mai,5.65,HAN-SAMEDAY-INTERNAL,12,SAMEPRICE,2,2,HAN,INTERNAL,22837.67,86,96,0,26000,morning,6,34
7/18/2025,25B9CWWP,Quận Nam Từ Liêm,Quận Long Biên,16.14,HAN-SAMEDAY-INTERNAL,14,SAMEPRICE,2,2,HAN,INTERNAL,30497.8,29,108,0,26000,afternoon,6,58
7/18/2025,25GW74I3,Quận Bắc Từ Liêm,Quận Hoàng Mai,11.58,HAN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,HAN,INTERNAL,23304.4,5,5,0,26000,afternoon,6,75
7/18/2025,255CVUFJ,Quận Hai Bà Trưng,Quận Hà Đông,11.59,HAN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,HAN,INTERNAL,26301.33,10,10,0,26000,morning,6,39
7/18/2025,25FIFJD8,Quận Hoàng Mai,Quận Nam Từ Liêm,15.76,HAN-SAMEDAY-INTERNAL,9,SAMEPRICE,2,2,HAN,INTERNAL,35340,32,37,0,26000,morning,6,105
7/18/2025,25899R05,Quận Đống Đa,Quận Nam Từ Liêm,8.34,HAN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,HAN,INTERNAL,26249.4,24,24,0,26000,morning,6,38
7/18/2025,253Q35O8,Quận Hoàng Mai,Quận Đống Đa,5.02,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,HAN,INTERNAL,29374.4,35,35,0,26000,afternoon,6,71
7/18/2025,25PC6PVN,Quận Bắc Từ Liêm,Quận Đống Đa,13.51,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,HAN,INTERNAL,27691.83,1,1,0,25000,afternoon,6,59
7/18/2025,256A6O8H,Quận Đống Đa,Quận Nam Từ Liêm,13.57,HAN-SAMEDAY-INTERNAL,8,SAMEPRICE,1,1,HAN,INTERNAL,26620.67,21,21,0,26000,morning,6,36
7/18/2025,25QDD4E6,Quận Long Biên,Quận Thanh Xuân,14.98,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,HAN,INTERNAL,28834.17,92,92,190000,26000,afternoon,6,30
7/18/2025,25TYB04T,Quận Thanh Xuân,Quận Hà Đông,8.7,HAN-SAMEDAY-INTERNAL,11,SAMEPRICE,3,3,HAN,INTERNAL,26547,9,59,200000,26000,morning,6,48
7/18/2025,256T9C8D,Huyện Thanh Trì,Quận Hà Đông,15.1,HAN-POOL,10,SAMEPRICE,0,1,HAN,POOL,75000,113,113,0,25000,morning,6,38
7/18/2025,25ITDP4M,Quận Nam Từ Liêm,Quận Nam Từ Liêm,6.42,HAN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,HAN,INTERNAL,31738.5,35,35,185000,26000,morning,6,39
7/18/2025,25BXTF6U,Quận Nam Từ Liêm,Quận Hai Bà Trưng,14.1,HAN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,HAN,INTERNAL,24323.33,45,45,0,26000,morning,6,81
7/18/2025,25TOZMR9,Quận Đống Đa,Quận Hà Đông,6.98,,14,SAMEPRICE,4,5,,,,0,11,280000,25000,afternoon,6,50
7/18/2025,25OMK5R4,Quận Cầu Giấy,Quận Long Biên,11.38,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,6,41
7/18/2025,25I8RMR6,Huyện Thanh Trì,Quận Cầu Giấy,8.29,,11,SAMEPRICE,0,0,,,,,,0,26000,morning,6,31
7/18/2025,259RUPQM,Quận Thanh Xuân,Quận Thanh Xuân,5.77,,14,SAMEPRICE,1,1,,,,0,0,0,25000,afternoon,6,61
7/18/2025,255L2UVA,Quận Nam Từ Liêm,Quận Nam Từ Liêm,3.72,,11,SAMEPRICE,0,0,,,,,,0,25000,morning,6,83
7/18/2025,25O9ZRSR,Quận Bắc Từ Liêm,Quận Cầu Giấy,8.77,,15,SAMEPRICE,0,0,,,,,,360000,25000,afternoon,6,44
7/18/2025,255LBJU3,Quận Hà Đông,Quận Thanh Xuân,7.28,,10,SAMEPRICE,0,0,,,,,,0,26000,morning,6,99
7/18/2025,25ZLHW82,Quận Hoàng Mai,Quận Nam Từ Liêm,10.45,,10,SAMEPRICE,0,0,,,,,,0,25000,morning,6,84
7/18/2025,258EJLYU,Quận Hà Đông,Quận Hai Bà Trưng,14.04,,10,SAMEPRICE,1,1,,,,5,5,0,26000,morning,6,99
7/18/2025,25GFIPT5,Quận Đống Đa,Quận Hà Đông,10.27,,13,SAMEPRICE,5,5,,,,14,91,0,26000,afternoon,6,32
7/18/2025,25N94YNI,Quận Cầu Giấy,Quận Thanh Xuân,8.74,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,HAN,INTERNAL,30085.33,0,0,200000,33000,afternoon,6,47
7/18/2025,25Z6RK2X,Quận Long Biên,Quận Bắc Từ Liêm,17.5,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,HAN,INTERNAL,41129.4,19,19,0,39000,morning,6,44
7/18/2025,25VM5F00,Quận Hoàng Mai,Quận Bắc Từ Liêm,17.72,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,2,2,HAN,INTERNAL,44845.4,2,22,0,39000,morning,6,83
7/18/2025,250HTGFH,Quận Hà Đông,Quận Hoàng Mai,14.82,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,2,2,HAN,INTERNAL,35368.67,8,38,0,33000,morning,6,69
7/18/2025,25YALEAG,Quận Long Biên,Quận Cầu Giấy,13.11,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,4,4,HAN,INTERNAL,42216.83,2,92,519000,41000,morning,6,45
7/18/2025,25NHQEV8,Quận Hà Đông,Quận Nam Từ Liêm,7.53,HAN-SAMEDAY-INTERNAL,16,SAMEDAY,1,1,HAN,INTERNAL,35757.33,0,0,0,33000,afternoon,6,20
7/18/2025,25N1YRJH,Quận Hoàng Mai,Quận Hoàn Kiếm,9.89,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,4,4,HAN,INTERNAL,32543.2,36,90,0,33000,afternoon,6,95
7/18/2025,25XZVLP8,Quận Đống Đa,Quận Cầu Giấy,4.18,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,22343.33,18,18,300000,23000,morning,6,38
7/18/2025,25C1S7ZI,Quận Hoàng Mai,Quận Bắc Từ Liêm,18.27,HAN-POOL,16,SAMEDAY,1,2,HAN,POOL,95000,7,62,890000,48000,afternoon,6,36
7/18/2025,259J11N9,Quận Tây Hồ,Quận Nam Từ Liêm,8.12,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,HAN,INTERNAL,39739,68,68,0,31000,afternoon,6,34
7/18/2025,25DYYA75,Quận Hoàn Kiếm,Huyện Thanh Trì,15.16,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,43381.33,6,6,0,39000,morning,6,31
7/18/2025,252IN1OH,Quận Cầu Giấy,Quận Hoàng Mai,13.09,,14,SAMEDAY,2,2,,,,0,8,0,42000,afternoon,6,47
7/18/2025,25RZQZN7,Quận Cầu Giấy,Quận Nam Từ Liêm,5.86,,17,SAMEDAY,1,1,,,,0,0,650000,33000,afternoon,6,3
7/18/2025,25OH98BJ,Huyện Thanh Trì,Quận Cầu Giấy,13.58,,11,SAMEDAY,4,5,,,,11,115,156000,38000,morning,6,31
7/18/2025,25R8ZYES,Quận Cầu Giấy,Quận Hai Bà Trưng,12.46,,19,SAMEDAY,1,1,,,,0,0,0,42000,afternoon,6,2
7/18/2025,25ZE74YO,Quận Hai Bà Trưng,Quận Hà Đông,12.16,,13,SAMEDAY,1,1,,,,57,57,0,42000,afternoon,6,41
7/18/2025,25KDOG9X,Quận Hoàng Mai,Quận Nam Từ Liêm,10.3,,14,SAMEDAY,0,0,,,,,,280000,42000,afternoon,6,95
7/18/2025,25K5JTYG,Quận Hai Bà Trưng,Quận Cầu Giấy,6.98,,12,SAMEDAY,0,0,,,,,,870000,33000,morning,6,38
7/18/2025,25YZ4ZHG,Quận Ba Đình,Quận Long Biên,14.99,HAN-SAMEDAY-INTERNAL,8,SAMEPRICE,2,2,HAN,INTERNAL,31082,85,105,0,26000,morning,6,18
7/18/2025,255TQRXI,Quận Thanh Xuân,Quận Long Biên,13.72,HAN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,HAN,INTERNAL,51432.33,101,101,0,26000,morning,6,48
7/18/2025,25SEHEBE,Quận Hai Bà Trưng,Quận Nam Từ Liêm,11.95,HAN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,HAN,INTERNAL,21735,17,17,0,25000,morning,6,38
7/18/2025,25PMWPFV,Quận Hoàng Mai,Quận Đống Đa,9.01,HAN-SAMEDAY-INTERNAL,9,SAMEPRICE,5,5,HAN,INTERNAL,23938.4,9,104,0,26000,morning,6,105
7/18/2025,25PRZ8Y8,Quận Ba Đình,Huyện Thanh Trì,13.38,HAN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,HAN,INTERNAL,24579,16,16,0,25000,afternoon,6,33
7/18/2025,25HN0ELE,Quận Thanh Xuân,Huyện Thanh Trì,6.17,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,HAN,INTERNAL,26052.67,3,3,0,25000,afternoon,6,47
7/18/2025,25W56GK6,Quận Cầu Giấy,Quận Thanh Xuân,6.29,HAN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,HAN,INTERNAL,21794.33,4,4,0,26000,afternoon,6,47
7/18/2025,25FOVBNV,Quận Bắc Từ Liêm,Quận Hà Đông,11.02,HAN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,HAN,INTERNAL,24866.33,86,86,0,26000,morning,6,35
7/18/2025,25XC17DD,Quận Hoàn Kiếm,Quận Thanh Xuân,6.27,HAN-SAMEDAY-INTERNAL,13,SAMEPRICE,3,3,HAN,INTERNAL,32348.67,16,62,0,26000,afternoon,6,18
7/18/2025,25X0LKBE,Quận Đống Đa,Huyện Thanh Trì,6.18,HAN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,HAN,INTERNAL,23113.8,36,36,0,25000,afternoon,6,50
7/18/2025,25XYRJGI,Quận Hai Bà Trưng,Quận Cầu Giấy,6.96,HAN-SAMEDAY-INTERNAL,10,SAMEPRICE,3,3,HAN,INTERNAL,25114,5,70,0,25000,morning,6,62
